effective_propagated_queries,frame_idx,high_to_low_score_scale,keep_to_defer,keep_to_recover,negative_ratio_mean,phase,positive_ratio_mean,protocol,strength_mean,variant
250,16,238,238,0,0.612566476316065,recovery,0.5719632400763763,compound_10f,1.3153091679679023,n1_debug50
247,17,265,265,0,0.5788196180310425,recovery,0.599512862315827,compound_10f,1.2698381479581198,n1_zero_shot
250,17,247,247,0,0.6146169782329303,recovery,0.5753933118780383,compound_10f,1.3251930851406521,n1_debug50
247,18,273,273,0,0.5855305461382673,recovery,0.589682274706204,compound_10f,1.2690107848909167,n1_zero_shot
249,18,259,259,0,0.61995899637488,recovery,0.5648742421087827,compound_10f,1.3198701275719538,n1_debug50
243,19,270,270,0,0.5807819533555917,recovery,0.5883006274119114,compound_10f,1.2629880730311076,n1_zero_shot
244,19,257,257,0,0.6132617408631109,recovery,0.5626882820288807,compound_10f,1.3059520387649537,n1_debug50
248,20,260,260,0,0.5821344420973493,recovery,0.5920545271072929,compound_10f,1.2673502935303582,n1_zero_shot
249,20,244,244,0,0.6175137074897514,recovery,0.5683942176694802,compound_10f,1.3159331589274936,n1_debug50
245,21,283,283,0,0.5901307156994269,recovery,0.597691475892886,compound_10f,1.26280977540546,n1_zero_shot
246,21,268,268,0,0.6235705176311165,recovery,0.5713829002523516,compound_10f,1.3052227838834127,n1_debug50
249,22,278,278,0,0.5794040530283696,recovery,0.5959938808147346,compound_10f,1.256042869620853,n1_zero_shot
250,22,273,273,0,0.6151194788625356,recovery,0.570712581811208,compound_10f,1.2953201243612502,n1_debug50
248,23,298,298,0,0.5830509840817354,recovery,0.6023106103406505,compound_10f,1.2379179501533508,n1_zero_shot
248,23,288,288,0,0.6152698502409946,recovery,0.577770758659181,compound_10f,1.2776623148388333,n1_debug50
247,24,293,293,0,0.575761006949651,recovery,0.6031474687848909,compound_10f,1.2292904278967116,n1_zero_shot
250,24,289,289,0,0.6070327358037106,recovery,0.576988609621913,compound_10f,1.2629521923595004,n1_debug50
247,25,290,290,0,0.5706983773170167,recovery,0.5874391618724455,compound_10f,1.2026387002733019,n1_zero_shot
246,25,284,284,0,0.6028652274918529,recovery,0.5650182751457039,compound_10f,1.2344524712032743,n1_debug50
246,26,292,292,0,0.5699215352431182,recovery,0.5932157330230817,compound_10f,1.2009397938516404,n1_zero_shot
247,26,281,281,0,0.6019905482391825,recovery,0.573984841580687,compound_10f,1.2394413044717576,n1_debug50
245,27,286,286,0,0.5724738664978016,recovery,0.5868486620421064,compound_10f,1.2090379224883185,n1_zero_shot
246,27,276,276,0,0.6075099595862621,recovery,0.565569807848536,compound_10f,1.24792299773958,n1_debug50
246,28,289,289,0,0.5627051681978367,recovery,0.5891887111167294,compound_10f,1.172079693476359,n1_zero_shot
246,28,284,284,0,0.5942102844328514,recovery,0.5676535094741891,compound_10f,1.2062882240613302,n1_debug50
247,29,307,307,0,0.5648503692552546,recovery,0.5836845351364284,compound_10f,1.1826334836747912,n1_zero_shot
247,29,293,293,0,0.5983603777275817,recovery,0.5627590385623935,compound_10f,1.2203734106487698,n1_debug50
243,30,291,291,0,0.5707694407710113,recovery,0.5851530974027818,compound_10f,1.17415211836497,n1_zero_shot
244,30,284,284,0,0.6052100191425792,recovery,0.5649198586836344,compound_10f,1.2121480581495496,n1_debug50
238,31,301,301,0,0.5845285909472839,recovery,0.5902779366321723,compound_10f,1.2013023447990419,n1_zero_shot
241,31,287,287,0,0.6181752256657337,recovery,0.5684368766724033,compound_10f,1.2440305021074083,n1_debug50
236,32,263,263,0,0.5806091774862135,recovery,0.6006720736259761,compound_10f,1.1830931859546236,n1_zero_shot
236,32,255,255,0,0.614062978872636,recovery,0.575257577458099,compound_10f,1.2242679097917344,n1_debug50
242,33,284,284,0,0.5816121548016299,recovery,0.5967524104838189,compound_10f,1.2013316459125942,n1_zero_shot
243,33,270,270,0,0.6157491858747677,recovery,0.5754927106000812,compound_10f,1.247841206126743,n1_debug50
245,34,286,286,0,0.5852982721756353,recovery,0.5993970897663303,compound_10f,1.2262158356772528,n1_zero_shot
248,34,271,271,0,0.6187137869110363,recovery,0.5767914075155519,compound_10f,1.275443717373742,n1_debug50
243,35,291,291,0,0.5807964847698265,recovery,0.5966116763171312,compound_10f,1.2207914757728577,n1_zero_shot
246,35,278,278,0,0.6153807020632223,recovery,0.5720035035713295,compound_10f,1.2644979961713154,n1_debug50
250,36,271,271,0,0.5840406968526719,recovery,0.5813186839202911,compound_10f,1.2334275682767233,n1_zero_shot
251,36,256,256,0,0.6149788141028367,recovery,0.5646856361644708,compound_10f,1.2765914437505934,n1_debug50
245,37,255,255,0,0.5843122783760208,recovery,0.5914266573573521,compound_10f,1.2294169881608752,n1_zero_shot
247,37,242,242,0,0.6156823807022689,recovery,0.5692136884995442,compound_10f,1.2712330585055882,n1_debug50
247,38,278,278,0,0.5802255161038695,recovery,0.6043173192529927,compound_10f,1.229025830162896,n1_zero_shot
251,38,268,268,0,0.613187478921056,recovery,0.5810113851741667,compound_10f,1.2736273754967584,n1_debug50
245,39,278,278,0,0.5922698196395367,recovery,0.6060030111544811,compound_10f,1.2387350834740534,n1_zero_shot
246,39,267,267,0,0.6226436388460601,recovery,0.5798972711064163,compound_10f,1.2804059388902451,n1_debug50
0,0,121,121,0,0.7190384747432502,pre_fault,0.7190384736048415,compound_10f,1.0921917629241944,n1_zero_shot
0,0,116,116,0,0.7633406651132307,pre_fault,0.6911489233913347,compound_10f,1.12495338095559,n1_debug50
256,1,312,312,0,0.5786968919457132,pre_fault,0.5786968920730388,compound_10f,1.1730053199662103,n1_zero_shot
256,1,298,298,0,0.6139301756970424,pre_fault,0.5562987104263556,compound_10f,1.205907154613071,n1_debug50
214,2,277,277,0,0.5879589962687141,pre_fault,0.6018046917473545,compound_10f,1.165447833273146,n1_zero_shot
214,2,263,263,0,0.6225920884251103,pre_fault,0.5772388981363067,compound_10f,1.1993317362997267,n1_debug50
224,3,110,110,41,0.6683728917609183,fault,0.6789928511398122,compound_10f,0.8001503398683336,n1_zero_shot
228,3,100,100,45,0.7039099604160713,fault,0.6702726497629381,compound_10f,0.8293730685445997,n1_debug50
219,4,89,89,24,0.6942183709628515,fault,0.7002659079762743,compound_10f,0.7571078941557142,n1_zero_shot
218,4,80,80,31,0.7179990984637733,fault,0.6816721868462817,compound_10f,0.7807425183720059,n1_debug50
214,5,112,112,28,0.6668007898199634,fault,0.6668542284949399,compound_10f,0.7621572536892361,n1_zero_shot
216,5,108,108,28,0.691609147711993,fault,0.6516131415075356,compound_10f,0.7870315061675177,n1_debug50
215,6,102,102,30,0.669775534600189,fault,0.669388794854037,compound_10f,0.7733421023686727,n1_zero_shot
219,6,89,89,36,0.695682741941037,fault,0.6572994405686017,compound_10f,0.804501514699724,n1_debug50
231,7,120,120,29,0.6655319975958649,fault,0.6643745522653275,compound_10f,0.8035082978672451,n1_zero_shot
236,7,114,114,29,0.6974267716414062,fault,0.6498085310320263,compound_10f,0.8356972506311204,n1_debug50
218,8,108,108,27,0.6475360911539347,fault,0.6602346038683926,compound_10f,0.7692612353960673,n1_zero_shot
219,8,107,107,29,0.6771965437905194,fault,0.6473160481083632,compound_10f,0.7932103509373135,n1_debug50
218,9,136,136,24,0.6533784776450252,fault,0.6751403158501047,compound_10f,0.7992925037278069,n1_zero_shot
216,9,122,122,23,0.6796332005133479,fault,0.6561878968535162,compound_10f,0.8228492890463935,n1_debug50
235,10,130,130,20,0.6591215069448794,fault,0.6762043775882208,compound_10f,0.8647979254192776,n1_zero_shot
235,10,118,118,24,0.6915191228795665,fault,0.6581779082389887,compound_10f,0.8917335046662225,n1_debug50
239,11,119,119,22,0.6588871745224959,fault,0.683149547085544,compound_10f,0.8490882317225138,n1_zero_shot
240,11,104,104,25,0.6891430713009554,fault,0.6668965367346871,compound_10f,0.8832735790146722,n1_debug50
233,12,156,156,20,0.6552393701157615,fault,0.6827851930726204,compound_10f,0.8521957429250081,n1_zero_shot
238,12,136,136,31,0.6897535563839913,fault,0.6667638633251879,compound_10f,0.8962643763754103,n1_debug50
240,13,273,273,2,0.6133509194573572,recovery,0.6273190951629305,compound_10f,1.2445872508154976,n1_zero_shot
238,13,249,249,2,0.6512356167697643,recovery,0.6036283933865071,compound_10f,1.2869986046685113,n1_debug50
243,14,245,245,0,0.6173425535624233,recovery,0.6326674027425334,compound_10f,1.2870389787356058,n1_zero_shot
243,14,224,224,0,0.6537477214307293,recovery,0.6074775434944283,compound_10f,1.3281602777375114,n1_debug50
243,15,257,257,0,0.6077059890785962,recovery,0.6114728846638418,compound_10f,1.2727043022049798,n1_zero_shot
244,15,247,247,0,0.6378383897383277,recovery,0.5885984022628353,compound_10f,1.3106753015518189,n1_debug50
244,16,261,261,2,0.5994615624865566,recovery,0.6006208118668106,compound_10f,1.2768747364150153,n1_zero_shot
245,16,251,251,2,0.6340089046647013,recovery,0.578373774825517,compound_10f,1.3165472849210103,n1_debug50
243,17,239,239,0,0.5850743404061521,recovery,0.598519040835308,compound_10f,1.2806870232688057,n1_zero_shot
243,17,220,220,0,0.6168218186794858,recovery,0.5789034984187962,compound_10f,1.316911621623569,n1_debug50
245,18,222,222,0,0.5990231218752708,recovery,0.6068179511342271,compound_10f,1.3277641391754151,n1_zero_shot
247,18,206,206,0,0.6337481309592791,recovery,0.5863665897088705,compound_10f,1.371185827255249,n1_debug50
247,19,205,205,0,0.5906055056206155,recovery,0.5957840568159231,compound_10f,1.3126654844813876,n1_zero_shot
246,19,191,191,0,0.6282070872492761,recovery,0.5803759207311042,compound_10f,1.3633857528368631,n1_debug50
249,20,216,216,0,0.5845668326734861,recovery,0.6018531975035686,compound_10f,1.335201199584537,n1_zero_shot
251,20,191,191,0,0.6204619356715914,recovery,0.5774627766557412,compound_10f,1.38420355214013,n1_debug50
250,21,211,211,0,0.5821848744910931,recovery,0.6064463518177056,compound_10f,1.3469445072280035,n1_zero_shot
249,21,204,204,0,0.6128055520686118,recovery,0.5835652740586594,compound_10f,1.3792182143529257,n1_debug50
251,22,236,236,0,0.5818983738673604,recovery,0.6082514942668301,compound_10f,1.3528642937872144,n1_zero_shot
251,22,226,226,0,0.6100190139395755,recovery,0.5828347382726932,compound_10f,1.3938689306047227,n1_debug50
246,23,235,235,0,0.5780167806889669,recovery,0.6158823539831171,compound_10f,1.339754450056288,n1_zero_shot
249,23,224,224,0,0.6075325457940569,recovery,0.5918231364597002,compound_10f,1.3790683971510993,n1_debug50
251,24,215,215,0,0.5919889407925539,recovery,0.6127328200370501,compound_10f,1.357704635726081,n1_zero_shot
251,24,215,215,0,0.6179788449783903,recovery,0.5902008589835767,compound_10f,1.386301109790802,n1_debug50
250,25,198,198,0,0.5828173135682485,recovery,0.606686456312881,compound_10f,1.3459312428368462,n1_zero_shot
252,25,192,192,0,0.6151387734200733,recovery,0.5880237510469439,compound_10f,1.3888868726624384,n1_debug50
251,26,213,213,0,0.5871022815710515,recovery,0.6109489804585558,compound_10f,1.3574504282739428,n1_zero_shot
252,26,205,205,0,0.6141951678437398,recovery,0.588870191666794,compound_10f,1.39786094294654,n1_debug50
250,27,208,208,0,0.5904879074667714,recovery,0.6127893798435169,compound_10f,1.3704496216773987,n1_zero_shot
253,27,197,197,0,0.6216838388613961,recovery,0.5896186367128292,compound_10f,1.413546920352512,n1_debug50
254,28,212,212,0,0.5861981460906556,recovery,0.6002211475397209,compound_10f,1.3657680654525757,n1_zero_shot
253,28,211,211,0,0.6168951964438031,recovery,0.5779921152013773,compound_10f,1.3950352671411301,n1_debug50
250,29,213,213,0,0.5918606921540509,recovery,0.6089197320075899,compound_10f,1.373456171353658,n1_zero_shot
251,29,210,210,0,0.6285617062704253,recovery,0.5857126301291675,compound_10f,1.4120795583724977,n1_debug50
244,30,241,241,0,0.5958053819426096,recovery,0.6059304410505818,compound_10f,1.3876640674802991,n1_zero_shot
245,30,231,231,0,0.6290231260449501,recovery,0.5839530256048756,compound_10f,1.4227866853608024,n1_debug50
246,31,214,214,0,0.5945039830740599,recovery,0.6070539897533904,compound_10f,1.3862999007436965,n1_zero_shot
246,31,204,204,0,0.6290449070176318,recovery,0.5829086355076917,compound_10f,1.4263282457987467,n1_debug50
243,32,229,229,0,0.5946726967460431,recovery,0.616815229126637,compound_10f,1.3923723639382257,n1_zero_shot
243,32,222,222,0,0.6283747918514445,recovery,0.5955639613261269,compound_10f,1.4282821469836764,n1_debug50
240,33,220,220,0,0.598420582422182,recovery,0.6194204705865837,compound_10f,1.3738064914279513,n1_zero_shot
242,33,216,216,0,0.6356127228113417,recovery,0.5948251423752206,compound_10f,1.413010347419315,n1_debug50
238,34,246,246,0,0.6070303572132829,recovery,0.6311796376984409,compound_10f,1.363415211306678,n1_zero_shot
236,34,235,235,0,0.6450484897219189,recovery,0.6081550936862872,compound_10f,1.4001263846291436,n1_debug50
237,35,250,250,0,0.622745216513891,recovery,0.6430644288502526,compound_10f,1.36346840567059,n1_zero_shot
238,35,234,234,0,0.6584976547847843,recovery,0.6146535347985903,compound_10f,1.404734677473704,n1_debug50
240,36,233,233,0,0.638640020023981,recovery,0.6460273121879,compound_10f,1.380807449552748,n1_zero_shot
243,36,215,215,0,0.6778350489077831,recovery,0.6133155641609064,compound_10f,1.4292003287209405,n1_debug50
241,37,247,247,0,0.6425735574115925,recovery,0.656876140157327,compound_10f,1.3892166715198093,n1_zero_shot
245,37,229,229,0,0.6806013948856388,recovery,0.623093968168665,compound_10f,1.4407575278811984,n1_debug50
242,38,215,215,1,0.6464368561991735,recovery,0.6630993984417273,compound_10f,1.4570597757233514,n1_zero_shot
247,38,195,195,1,0.6787814379978517,recovery,0.6285565392391398,compound_10f,1.5038416282335918,n1_debug50
251,39,212,212,0,0.655950006386735,recovery,0.6651446285544244,compound_10f,1.5069107529852126,n1_zero_shot
253,39,207,207,0,0.6839626625812117,recovery,0.6298420623858446,compound_10f,1.539438962671492,n1_debug50
252,40,236,236,0,0.6516587068152683,recovery,0.6495814878306797,compound_10f,1.5059496474266052,n1_zero_shot
252,40,230,230,0,0.6882507397823961,recovery,0.6238082960188596,compound_10f,1.5470105380482144,n1_debug50
