count,mean,metric,p01,p10,p25,p50,p75,p90,p99,phase,protocol,variant
55,0.14751515151515152,keep_ratio,0.08008888888888889,0.08933333333333333,0.1111111111111111,0.15222222222222223,0.1811111111111111,0.194,0.24817777777777777,recovery,crash_10f,n1_debug50
55,8.080808080808081e-05,recover_ratio,0.0,0.0,0.0,0.0,0.0,0.0,0.0016222222222222232,recovery,crash_10f,n1_debug50
49500,0.3180565681969277,score_scale,0.20000000298023224,0.20000000298023224,0.20000000298023224,0.20000000298023224,0.20000000298023224,1.0,1.0,recovery,crash_10f,n1_debug50
49500,0.7515746475698972,source_innovation,0.0,0.0,0.3071279972791672,1.0,1.0,1.0,1.0,recovery,crash_10f,n1_debug50
49500,1.361635203997294,strength,0.7552475571632385,0.9366695880889893,1.043246865272522,1.1766002178192139,1.3766101598739624,1.8794381618499754,4.592359967231754,recovery,crash_10f,n1_debug50
49500,0.0007353296713395552,temporal_reacquisition,0.0,0.0,0.0,0.0,0.0,0.0,0.0,recovery,crash_10f,n1_debug50
49500,0.6109199898212847,uncertainty,0.30338150560855864,0.5155385673046112,0.5923100262880325,0.629603922367096,0.6571928411722183,0.6810435652732849,0.7258875626325608,recovery,crash_10f,n1_debug50
55,0.1475959595959596,write_ratio,0.08008888888888889,0.08933333333333333,0.1111111111111111,0.15222222222222223,0.1811111111111111,0.194,0.24817777777777777,recovery,crash_10f,n1_debug50
9000,0.5100413475528153,actual_added_negative_evidence,0.0,0.0,0.15820228308439255,0.6035628914833069,0.824687048792839,0.9546386599540712,1.3315684270858765,fault,crash_5f,n1_debug50
9000,0.19508599494030285,actual_added_positive_evidence,0.0,0.0,0.05222246237099171,0.19751094281673431,0.3146645724773407,0.40178481936454774,0.5888839530944824,fault,crash_5f,n1_debug50
9000,1.299608459525638,alpha,1.0,1.0,1.180981069803238,1.3035565614700317,1.4079737961292267,1.558687496185303,1.956293650865556,fault,crash_5f,n1_debug50
9000,1.7541593669785394,beta,1.0,1.0,1.5665461122989655,1.8112189769744873,1.9826278686523438,2.3458750963211066,3.2031519651412963,fault,crash_5f,n1_debug50
10,0.8386666666666667,defer_ratio,0.8100888888888889,0.8208888888888889,0.8288888888888888,0.8400000000000001,0.8530555555555556,0.8545555555555555,0.8554555555555555,fault,crash_5f,n1_debug50
10,236.5,effective_propagated_queries,208.27,210.7,224.25,243.0,251.75,253.0,253.0,fault,crash_5f,n1_debug50
